OSEBuildingID,DataYear,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),SteamUse(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,TotalGHGEmissions,GHGEmissionsIntensity,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,Latitude,Longitude
22095.0,2015.0,1957.0,1.0,2.0,20140.0,0.0,8.2,165472.0,0.0,0.0,0.02,1.15,0.02,NonResidential,Non-Refrigerated Warehouse,4,LAKE UNION,47.65026727,-122.34173
22138.0,2015.0,1927.0,1.0,2.0,22029.0,0.0,4.2,91996.0,0.0,0.0,0.01,0.64,0.01,NonResidential,Worship Facility,2,SOUTHEAST,47.54179702,-122.2703046
22139.0,2015.0,1992.0,1.0,2.0,38845.0,0.0,166.2,6454983.0,0.0,3226669.0,4.63,193.87,4.63,NonResidential,Retail Store,2,GREATER DUWAMISH,47.53847674,-122.2828621
22142.0,2015.0,1953.0,1.0,1.0,26092.0,0.0,272.4,7067404.0,0.0,2087300.0,4.76,145.57,4.76,NonResidential,Supermarket/Grocery Store,2,GREATER DUWAMISH,47.53747211,-122.2830397
22149.0,2015.0,1955.0,1.0,1.0,38582.0,0.0,42.8,1729493.0,0.0,1056200.0,1.5,60.79,1.5,SPS-District K-12,K-12 School,5,NORTH,47.70716999,-122.2846645
22163.0,2015.0,1967.0,1.0,1.0,25500.0,0.0,45.6,1207866.0,0.0,891451.0,1.89,49.55,1.89,NonResidential,Retail Store,2,GREATER DUWAMISH,47.55046848,-122.3274704
22165.0,2015.0,1961.0,1.0,1.0,41895.0,0.0,35.2,1412993.0,0.0,449111.0,0.63,30.57,0.63,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.54780017,-122.3230797
22166.0,2015.0,1958.0,1.0,2.0,56193.0,0.0,44.0,2474457.0,0.0,616143.0,0.67,45.68,0.67,NonResidential,Retail Store,2,GREATER DUWAMISH,47.54919217,-122.3219868
22223.0,2015.0,1922.0,1.0,3.0,35448.0,0.0,46.8,1657201.0,0.0,1385552.0,2.1,75.48,2.1,NonResidential,K-12 School,6,BALLARD,47.67054427,-122.3745471
22230.0,2015.0,1966.0,1.0,1.0,29214.0,0.0,299.2,8739511.0,0.0,2626527.0,5.33,182.11,5.33,NonResidential,Supermarket/Grocery Store,6,BALLARD,47.66960543,-122.3747715
22240.0,2015.0,2000.0,1.0,1.0,89103.0,43035.0,296.4,13943008.0,0.0,5642100.0,3.61,357.52,3.61,NonResidential,Supermarket/Grocery Store,6,BALLARD,47.6682729,-122.3742623
22252.0,2015.0,1961.0,1.0,1.0,32000.0,0.0,32.9,1136405.0,0.0,689411.0,1.18,39.73,1.18,NonResidential,Other,6,BALLARD,47.66622062,-122.3746623
22259.0,2015.0,1910.0,1.0,2.0,31140.0,0.0,29.3,912592.0,0.0,697921.0,1.21,38.56,1.21,NonResidential,Mixed Use Property,6,BALLARD,47.66431539,-122.3730423
22261.0,2015.0,1975.0,1.0,3.0,41478.0,0.0,78.0,3234871.0,0.0,1430124.0,1.95,88.54,1.95,NonResidential,Non-Refrigerated Warehouse,6,BALLARD,47.66431539,-122.3730423
22264.0,2015.0,1980.0,1.0,1.0,39840.0,0.0,20.8,827937.0,0.0,0.0,0.06,5.77,0.06,NonResidential,Non-Refrigerated Warehouse,6,BALLARD,47.66440226,-122.3724793
22312.0,2015.0,2004.0,1.0,1.0,30576.0,15576.0,68.6,1241865.0,0.0,273937.0,0.56,21.3,0.56,Nonresidential COS,Other,6,BALLARD,47.66984275,-122.3843366
22327.0,2015.0,1924.0,1.0,2.0,21528.0,0.0,13.8,297715.0,0.0,91757.0,0.25,6.31,0.25,NonResidential,Other,6,BALLARD,47.6689415,-122.3824234
22332.0,2015.0,1928.0,1.0,2.0,30000.0,0.0,44.2,1140620.0,0.0,101367.0,0.27,12.63,0.27,NonResidential,Other,6,BALLARD,47.66897819,-122.3860943
22420.0,2015.0,1942.0,1.0,2.0,30087.0,0.0,171.1,5227992.0,0.0,0.0,0.46,36.45,0.46,NonResidential,Other,6,BALLARD,47.67483387,-122.3731731
22438.0,2015.0,1975.0,1.0,1.0,84595.0,0.0,35.1,1417778.0,0.0,675724.0,0.45,41.06,0.45,NonResidential,Worship Facility,6,BALLARD,47.66327432,-122.3744499
22440.0,2015.0,1996.0,1.0,1.0,23500.0,0.0,49.1,1152890.0,0.0,63580.0,0.27,10.97,0.27,NonResidential,Retail Store,6,BALLARD,47.66320164,-122.3727264
22441.0,2015.0,1979.0,1.0,2.0,37448.0,0.0,68.0,2547582.0,0.0,609955.0,1.0,45.9,1.0,NonResidential,Small- and Mid-Sized Office,6,BALLARD,47.66247704,-122.3695606
22446.0,2015.0,1903.0,1.0,3.0,24913.0,0.0,9.6,238255.0,0.0,41721.0,0.11,3.59,0.11,NonResidential,Small- and Mid-Sized Office,6,BALLARD,47.6624069,-122.3730847
22454.0,2015.0,1967.0,1.0,1.0,22420.0,0.0,64.3,1482752.0,0.0,502969.0,1.31,33.54,1.31,NonResidential,Retail Store,6,BALLARD,47.67511967,-122.3654536
22479.0,2015.0,1961.0,1.0,1.0,25842.0,0.0,365.6,9501494.0,0.0,4059226.0,8.9,253.53,8.9,NonResidential,Supermarket/Grocery Store,7,MAGNOLIA / QUEEN ANNE,47.64947283,-122.377859
22480.0,2015.0,1992.0,1.0,3.0,26389.0,0.0,43.2,1140137.0,0.0,0.0,0.12,7.95,0.12,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.65015749,-122.3778606
22486.0,2015.0,1982.0,1.0,3.0,25859.0,0.0,37.0,957632.0,0.0,193369.0,0.48,15.6,0.48,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.65251735,-122.375861
22502.0,2015.0,1974.0,1.0,1.0,25600.0,0.0,63.7,1631031.0,0.0,507999.0,1.17,34.81,1.17,NonResidential,Non-Refrigerated Warehouse,7,MAGNOLIA / QUEEN ANNE,47.66217902,-122.3877672
22504.0,2015.0,1965.0,1.0,1.0,23169.0,0.0,23.0,234144.0,0.0,0.0,0.03,1.63,0.03,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.6612949,-122.387405
22509.0,2015.0,2008.0,1.0,4.0,41784.0,8399.0,41.3,1380283.0,0.0,0.0,0.09,9.62,0.09,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.66078697,-122.385871
22511.0,2015.0,1960.0,1.0,1.0,56884.0,0.0,22.2,1261725.0,0.0,566309.0,0.56,34.92,0.56,NonResidential,Non-Refrigerated Warehouse,7,MAGNOLIA / QUEEN ANNE,47.66189649,-122.3890124
22519.0,2015.0,1989.0,1.0,1.0,32810.0,0.0,60.5,1983755.0,0.0,677000.0,1.2,45.07,1.2,NonResidential,Retail Store,6,BALLARD,47.69169639,-122.3761399
22547.0,2015.0,1980.0,1.0,3.0,30989.0,0.0,3.1,95544.0,0.0,0.0,0.01,0.67,0.01,NonResidential,"Self-Storage Facility
",7,MAGNOLIA / QUEEN ANNE,47.64454136,-122.3758253
22548.0,2015.0,1915.0,1.0,3.0,39952.0,0.0,1.3,53401.0,0.0,0.0,0.0,0.37,0.0,NonResidential,"Self-Storage Facility
",7,MAGNOLIA / QUEEN ANNE,47.64421262,-122.3757483
22574.0,2015.0,1961.0,1.0,2.0,20022.0,0.0,31.9,662785.0,0.0,0.0,0.09,4.62,0.09,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.65503237,-122.3739747
22577.0,2015.0,1960.0,1.0,2.0,36498.0,0.0,14.3,507947.0,0.0,188947.0,0.3,12.26,0.3,NonResidential,"Distribution Center
",7,MAGNOLIA / QUEEN ANNE,47.65577157,-122.3726251
22579.0,2015.0,1968.0,1.0,1.0,35946.0,0.0,12.4,444458.0,0.0,161743.0,0.26,10.56,0.26,NonResidential,"Distribution Center
",7,MAGNOLIA / QUEEN ANNE,47.66158791,-122.3906034
22585.0,2015.0,2007.0,1.0,4.0,30152.0,5680.0,30.4,766628.0,0.0,992.0,0.07,5.39,0.07,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.66036376,-122.38620467
22607.0,2015.0,1979.0,1.0,4.0,22365.0,0.0,20.1,433443.0,0.0,0.0,0.05,3.02,0.05,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.6589265,-122.3838031
22609.0,2015.0,1994.0,1.0,4.0,30172.0,0.0,32.0,965091.0,0.0,0.0,0.09,6.73,0.09,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.65795612,-122.38373
22650.0,2015.0,1927.0,1.0,4.0,42500.0,0.0,4.8,226375.0,0.0,0.0,0.01,1.58,0.01,NonResidential,Non-Refrigerated Warehouse,6,BALLARD,47.66359229,-122.3806023
22654.0,2015.0,1901.0,1.0,4.0,23032.0,0.0,54.6,1158000.0,0.0,0.0,0.13,8.07,0.13,NonResidential,Small- and Mid-Sized Office,6,BALLARD,47.66684341,-122.38414001
22672.0,2015.0,1900.0,1.0,3.0,45750.0,4914.0,153.3,6569660.0,0.0,4895641.0,5.78,271.68,5.78,NonResidential,Other,6,BALLARD,47.66637392,-122.3827275
22676.0,2015.0,1968.0,1.0,2.0,23500.0,0.0,69.9,1641546.0,0.0,470945.0,1.2,33.17,1.2,NonResidential,Small- and Mid-Sized Office,6,BALLARD,47.665006,-122.38025084
22678.0,2015.0,1966.0,1.0,1.0,22282.0,0.0,23.8,529806.0,0.0,196278.0,0.51,12.75,0.51,NonResidential,Small- and Mid-Sized Office,6,BALLARD,47.66431841,-122.3800014
22679.0,2015.0,1902.0,1.0,2.0,24000.0,0.0,14.3,342493.0,0.0,191372.0,0.44,11.22,0.44,NonResidential,"Self-Storage Facility
",6,BALLARD,47.66358861,-122.3795171
22684.0,2015.0,1909.0,1.0,3.0,27085.0,0.0,72.4,1960558.0,0.0,948145.0,1.96,57.41,1.96,NonResidential,Mixed Use Property,6,BALLARD,47.66843058,-122.3818353
22801.0,2015.0,1996.0,1.0,2.0,29258.0,0.0,216.0,7482832.0,0.0,4904846.0,9.14,278.47,9.14,Nonresidential COS,Other,5,NORTH,47.70648872,-122.2938651
22804.0,2015.0,1931.0,1.0,2.0,37500.0,0.0,56.2,2105835.0,0.0,478929.0,0.79,36.78,0.79,NonResidential,Small- and Mid-Sized Office,5,NORTH,47.71890106,-122.2996026
22810.0,2015.0,1930.0,1.0,3.0,23983.0,0.0,49.1,1176615.0,0.0,559823.0,1.31,34.03,1.31,NonResidential,K-12 School,5,NORTHWEST,47.731823,-122.3262515
22818.0,2015.0,1980.0,1.0,1.0,24100.0,0.0,27.2,642052.0,0.0,387880.0,0.88,22.37,0.88,NonResidential,"Distribution Center
",1,DELRIDGE,47.55828486,-122.3523537
22830.0,2015.0,1971.0,1.0,1.0,23772.0,0.0,11.9,282898.0,0.0,0.0,0.03,1.97,0.03,NonResidential,Worship Facility,1,SOUTHWEST,47.5170917,-122.3779648
22834.0,2015.0,2004.0,1.0,2.0,31343.0,0.0,78.3,4034028.0,0.0,2389580.0,4.19,138.37,4.19,NonResidential,K-12 School,4,NORTHEAST,47.66630781,-122.3178809
22860.0,2015.0,1996.0,1.0,3.0,55912.0,22850.0,87.2,2882757.0,0.0,0.0,0.14,20.1,0.14,NonResidential,Mixed Use Property,6,NORTHWEST,47.68590276,-122.3372976
22863.0,2015.0,1957.0,1.0,2.0,20294.0,0.0,67.5,1369190.0,0.0,855381.0,2.31,49.01,2.31,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.65822335,-122.3843182
22866.0,2015.0,1983.0,1.0,4.0,40571.0,10849.0,61.7,1481017.0,0.0,0.0,0.1,10.32,0.1,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.65708363,-122.3837595
22867.0,2015.0,1983.0,1.0,4.0,41707.0,15659.0,68.7,1790120.0,0.0,0.0,0.11,12.48,0.11,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.65649246,-122.3837639
22881.0,2015.0,1960.0,1.0,2.0,54988.0,0.0,37.8,2085349.0,0.0,450987.0,0.51,35.35,0.51,NonResidential,Mixed Use Property,7,MAGNOLIA / QUEEN ANNE,47.6511784,-122.3788431
22883.0,2015.0,1955.0,1.0,2.0,39497.0,0.0,45.4,1795049.0,0.0,429600.0,0.67,32.34,0.67,NonResidential,Non-Refrigerated Warehouse,7,MAGNOLIA / QUEEN ANNE,47.64878477,-122.3798701
22936.0,2015.0,1932.0,1.0,1.0,33087.0,0.0,61.8,3322250.0,0.0,2034653.0,3.37,117.04,3.37,Nonresidential COS,Other,3,EAST,47.63212701,-122.3151412
22940.0,2015.0,1982.0,1.0,2.0,27574.0,0.0,42.1,1160989.0,0.0,0.0,0.11,8.09,0.11,NonResidential,Small- and Mid-Sized Office,5,NORTHWEST,47.70794099,-122.3332257
22953.0,2015.0,1965.0,1.0,1.0,24982.0,0.0,28.1,702385.0,0.0,0.0,0.08,4.9,0.08,NonResidential,Retail Store,5,NORTH,47.70745665,-122.32318819
22955.0,2015.0,1998.0,1.0,5.0,43661.0,10226.0,89.8,3922066.0,0.0,1213827.0,1.64,83.35,1.64,NonResidential,Senior Care Community,5,NORTH,47.71058965,-122.3265178
22962.0,2015.0,1987.0,1.0,3.0,76105.0,27307.0,35.6,2709429.0,0.0,0.0,0.1,18.89,0.1,NonResidential,Small- and Mid-Sized Office,5,NORTHWEST,47.70838818,-122.3332973
23008.0,2015.0,1952.0,1.0,2.0,32009.0,0.0,52.9,1972156.0,0.0,608961.0,1.12,41.85,1.12,NonResidential,Mixed Use Property,5,NORTH,47.70982623,-122.318638
23011.0,2015.0,1966.0,1.0,1.0,41615.0,0.0,49.6,2063212.0,0.0,0.0,0.13,14.38,0.13,NonResidential,Retail Store,5,NORTH,47.70724183,-122.322564
23017.0,2015.0,1988.0,1.0,3.0,28841.0,0.0,46.3,1334876.0,0.0,404901.0,0.83,27.99,0.83,NonResidential,Medical Office,5,NORTH,47.70661163,-122.32263184
23020.0,2015.0,1977.0,1.0,2.0,33344.0,0.0,3.6,114892.0,0.0,0.0,0.01,0.8,0.01,NonResidential,"Self-Storage Facility
",5,NORTH,47.70789044,-122.3188821
23022.0,2015.0,2005.0,1.0,1.0,30498.0,0.0,84.1,2566219.0,0.0,1430202.0,2.59,83.88,2.59,Nonresidential COS,Other,5,NORTH,47.70519257,-122.32242584
23040.0,2015.0,1924.0,1.0,2.0,42975.0,0.0,51.1,1093653.0,0.0,896506.0,1.12,48.99,1.12,NonResidential,K-12 School,1,DELRIDGE,47.51711754,-122.3597229
23049.0,2015.0,1963.0,1.0,1.0,23260.0,0.0,69.2,1609444.0,0.0,840341.0,2.01,49.99,2.01,NonResidential,Other,1,DELRIDGE,47.53391013,-122.3372684
23051.0,2015.0,1988.0,1.0,2.0,30659.0,0.0,106.7,3580035.0,0.0,1116677.0,2.15,76.48,2.15,NonResidential,Small- and Mid-Sized Office,1,DELRIDGE,47.53292767,-122.3402659
23056.0,2015.0,1920.0,1.0,2.0,27144.0,0.0,34.6,939840.0,0.0,509447.0,1.04,30.06,1.04,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.63142293,-122.3413739
23064.0,2015.0,1970.0,1.0,1.0,23166.0,0.0,142.2,3294645.0,0.0,3294634.0,7.55,174.98,7.55,NonResidential,Other,5,NORTHWEST,47.70969561,-122.3456598
23065.0,2015.0,1979.0,1.0,2.0,34759.0,0.0,40.9,1410266.0,0.0,0.0,0.11,9.83,0.11,NonResidential,Medical Office,5,NORTHWEST,47.70558717,-122.3349479
23071.0,2015.0,1966.0,1.0,1.0,415632.0,0.0,194.8,94178648.0,0.0,51758703.0,6.89,3044.63,6.89,NonResidential,Hospital,5,NORTHWEST,47.71460657,-122.3368526
23076.0,2015.0,1965.0,1.0,2.0,44719.0,0.0,32.1,1536287.0,0.0,799512.0,0.99,47.6,0.99,NonResidential,Worship Facility,5,NORTHWEST,47.71756004,-122.3320302
23098.0,2015.0,1965.0,1.0,1.0,21603.0,0.0,268.8,5807879.0,0.0,1714078.0,4.72,119.57,4.72,NonResidential,Supermarket/Grocery Store,2,GREATER DUWAMISH,47.57898152,-122.3129112
23113.0,2015.0,1964.0,1.0,3.0,591981.0,0.0,177.3,104977248.0,0.0,56117500.0,5.25,3321.02,5.25,NonResidential,Medical Office,3,EAST,47.61997738,-122.3121244
23115.0,2015.0,1979.0,1.0,1.0,42900.0,0.0,9.1,390726.0,0.0,0.0,0.02,2.72,0.02,NonResidential,"Distribution Center
",1,DELRIDGE,47.5315885,-122.3356991
23117.0,2015.0,2005.0,1.0,1.0,57952.0,0.0,53.6,3105001.0,0.0,1556593.0,1.5,93.47,1.5,Nonresidential COS,Other,1,DELRIDGE,47.51875781,-122.3370906
23120.0,2015.0,1971.0,1.0,1.0,26232.0,0.0,109.6,2874181.0,0.0,1995932.0,4.13,112.13,4.13,NonResidential,Other,1,DELRIDGE,47.52959109,-122.3355729
23158.0,2015.0,1956.0,1.0,2.0,25840.0,0.0,12.1,311939.0,0.0,0.0,0.03,2.17,0.03,NonResidential,Non-Refrigerated Warehouse,3,DOWNTOWN,47.59790914,-122.3154892
23161.0,2015.0,1988.0,1.0,1.0,45145.0,0.0,25.6,1119906.0,0.0,625162.0,0.76,36.65,0.76,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.59711677,-122.3180368
23163.0,2015.0,1995.0,1.0,4.0,43813.0,23086.0,39.8,1798899.0,0.0,0.0,0.11,12.54,0.11,NonResidential,Medical Office,3,DOWNTOWN,47.59703102,-122.3168033
23164.0,2015.0,2001.0,1.0,5.0,70332.0,22095.0,46.7,2074152.0,0.0,131656.0,0.17,20.53,0.17,NonResidential,Small- and Mid-Sized Office,3,DOWNTOWN,47.59726811,-122.3158318
23204.0,2015.0,1971.0,1.0,1.0,50546.0,0.0,18.9,971308.0,0.0,1000.0,0.05,6.82,0.05,SPS-District K-12,K-12 School,2,GREATER DUWAMISH,47.55786816,-122.3185601
23228.0,2015.0,1994.0,1.0,1.0,45522.0,0.0,285.8,13010578.0,0.0,5608500.0,6.98,349.47,6.98,NonResidential,Supermarket/Grocery Store,6,BALLARD,47.69020556,-122.3761123
23231.0,2015.0,1979.0,1.0,2.0,20088.0,0.0,17.2,336461.0,0.0,0.0,0.04,2.35,0.04,NonResidential,Retail Store,5,NORTHWEST,47.72285043,-122.3459776
23265.0,2015.0,1989.0,1.0,2.0,138907.0,0.0,54.9,7657568.0,0.0,2579750.0,1.08,172.41,1.08,Campus,Other,1,GREATER DUWAMISH,47.56905191,-122.3493679
23268.0,2015.0,1997.0,1.0,2.0,40657.0,0.0,71.8,2920918.0,0.0,86537.0,0.3,24.36,0.3,NonResidential,Small- and Mid-Sized Office,1,GREATER DUWAMISH,47.57006806,-122.3470127
23277.0,2015.0,1900.0,1.0,1.0,20200.0,0.0,13.2,265874.0,0.0,3849.0,0.04,2.03,0.04,NonResidential,Non-Refrigerated Warehouse,1,GREATER DUWAMISH,47.57289471,-122.3504231
23297.0,2015.0,1904.0,1.0,1.0,44086.0,0.0,74.4,3282191.0,1709038.0,376930.0,3.52,160.28,3.52,NonResidential,Residence Hall/Dormitory,3,EAST,47.60733516,-122.3257991
23299.0,2015.0,1970.0,1.0,7.0,54372.0,20824.0,28.8,1563640.0,0.0,0.0,0.08,10.9,0.08,NonResidential,Small- and Mid-Sized Office,3,EAST,47.60652161,-122.32528687
23310.0,2015.0,1951.0,1.0,1.0,47699.0,0.0,260.3,12236144.0,7396214.0,109248.0,12.36,609.68,12.36,NonResidential,Other,3,EAST,47.60719689,-122.3241096
23311.0,2015.0,1945.0,1.0,1.0,274568.0,0.0,91.9,25246386.0,13364736.0,0.0,3.87,1114.43,3.87,NonResidential,Other,3,EAST,47.60830458,-122.3233504
23313.0,2015.0,1956.0,1.0,3.0,21282.0,0.0,62.5,1228041.0,745172.0,0.0,2.76,60.88,2.76,NonResidential,Small- and Mid-Sized Office,3,EAST,47.60802721,-122.3228166
23320.0,2015.0,1921.0,1.0,2.0,41022.0,0.0,94.0,3857679.0,0.0,0.0,0.25,26.89,0.25,NonResidential,Other,2,SOUTHEAST,47.54547838,-122.2759121
23331.0,2015.0,1985.0,1.0,3.0,33580.0,12990.0,33.8,695803.0,0.0,0.0,0.06,4.85,0.06,NonResidential,Small- and Mid-Sized Office,5,NORTH,47.72971465,-122.2927811
23342.0,2015.0,1977.0,1.0,1.0,21936.0,0.0,6.6,145573.0,0.0,76593.0,0.19,4.55,0.19,NonResidential,Non-Refrigerated Warehouse,5,NORTH,47.72068751,-122.3009125
23343.0,2015.0,1969.0,1.0,1.0,30160.0,0.0,39.4,1187723.0,0.0,863131.0,1.55,48.1,1.55,NonResidential,Other,5,NORTH,47.72083444,-122.2997946
23368.0,2015.0,1909.0,1.0,11.0,111137.0,0.0,92.8,9191826.0,0.0,4175230.0,2.12,256.72,2.12,NonResidential,Mixed Use Property,7,DOWNTOWN,47.6106807,-122.3365728
23396.0,2015.0,1997.0,1.0,1.0,40189.0,0.0,54.6,2046914.0,0.0,1102287.0,1.52,65.13,1.52,NonResidential,Other,1,DELRIDGE,47.56323127,-122.3506942
23397.0,2015.0,1966.0,1.0,2.0,28109.0,0.0,81.8,2298648.0,0.0,260179.0,0.69,28.03,0.69,NonResidential,Other,1,DELRIDGE,47.57061835,-122.356355
23400.0,2015.0,1988.0,1.0,2.0,66484.0,0.0,40.0,3053785.0,0.0,0.0,0.12,21.29,0.12,NonResidential,Small- and Mid-Sized Office,1,DELRIDGE,47.56876754,-122.3636918
23404.0,2015.0,1959.0,1.0,3.0,25151.0,0.0,63.9,1543147.0,826402.0,0.0,2.61,68.78,2.61,NonResidential,Small- and Mid-Sized Office,3,EAST,47.60776197,-122.3225701
23408.0,2015.0,1928.0,1.0,6.0,35770.0,0.0,72.7,2601945.0,0.0,2033187.0,3.06,111.95,3.06,NonResidential,Hotel,3,EAST,47.609589,-122.3264606
23410.0,2015.0,1928.0,1.0,9.0,48006.0,0.0,49.2,2363705.0,0.0,1122328.0,1.31,68.26,1.31,NonResidential,Hotel,3,EAST,47.60984421,-122.3267746
23416.0,2015.0,1960.0,1.0,2.0,29631.0,0.0,128.4,4367202.0,0.0,1577519.0,3.08,103.23,3.08,NonResidential,Mixed Use Property,2,DOWNTOWN,47.59950189,-122.3185089
23418.0,2015.0,1989.0,1.0,2.0,23472.0,0.0,46.6,1058986.0,0.0,190637.0,0.53,16.18,0.53,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.59725918,-122.3220338
23419.0,2015.0,1973.0,1.0,2.0,21315.0,0.0,136.5,2788860.0,0.0,1971948.0,5.02,110.43,5.02,Nonresidential COS,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.59524558,-122.3229473
23459.0,2015.0,1984.0,1.0,4.0,57110.0,15812.0,56.8,2103293.0,0.0,213004.0,0.29,24.49,0.29,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.6248209,-122.3576261
23503.0,2015.0,1902.0,1.0,2.0,20398.0,0.0,445.4,9085108.0,0.0,5707048.0,15.3,326.65,15.3,NonResidential,"Restaurant
",1,SOUTHWEST,47.58667982,-122.3768153
23504.0,2015.0,1952.0,1.0,1.0,41308.0,0.0,38.4,1588231.0,0.0,547914.0,0.77,36.35,0.77,NonResidential,"Distribution Center
",2,GREATER DUWAMISH,47.57469945,-122.3267812
23562.0,2015.0,1913.0,1.0,3.0,43878.0,0.0,22.5,739662.0,0.0,0.0,0.04,5.16,0.04,NonResidential,Mixed Use Property,7,DOWNTOWN,47.60180041,-122.33520381
23566.0,2015.0,1912.0,1.0,3.0,34976.0,0.0,22.9,801264.0,0.0,125885.0,0.24,11.39,0.24,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.62599182,-122.3584671
23618.0,2015.0,1957.0,1.0,1.0,38255.0,0.0,24.2,925097.0,0.0,508638.0,0.74,29.92,0.74,NonResidential,Non-Refrigerated Warehouse,7,MAGNOLIA / QUEEN ANNE,47.65676796,-122.3704009
23622.0,2015.0,1955.0,1.0,1.0,260241.0,0.0,125.6,32675250.0,0.0,7069925.0,1.71,553.99,1.71,Campus,Other,7,MAGNOLIA / QUEEN ANNE,47.65802175,-122.3828922
23653.0,2015.0,1989.0,1.0,3.0,48924.0,0.0,64.6,2023197.0,0.0,769913.0,0.9,49.63,0.9,NonResidential,Small- and Mid-Sized Office,6,LAKE UNION,47.65101371,-122.3553519
23671.0,2015.0,1959.0,1.0,4.0,50333.0,18036.0,29.4,1477321.0,0.0,0.0,0.08,10.3,0.08,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.64160748,-122.3255231
23672.0,2015.0,1986.0,1.0,4.0,57432.0,21906.0,73.1,2498684.0,0.0,0.0,0.12,17.42,0.12,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.64047271,-122.3255112
23673.0,2015.0,1969.0,1.0,3.0,25912.0,7956.0,35.5,615894.0,0.0,0.0,0.06,4.29,0.06,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.63997419,-122.3255225
23674.0,2015.0,2000.0,1.0,3.0,57132.0,21908.0,67.8,2286622.0,0.0,0.0,0.11,15.94,0.11,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.64108252,-122.3262268
23689.0,2015.0,1957.0,1.0,2.0,24224.0,0.0,44.0,1064745.0,0.0,440886.0,1.04,27.76,1.04,NonResidential,Worship Facility,1,DELRIDGE,47.52126544,-122.3546951
23691.0,2015.0,1963.0,1.0,1.0,23706.0,0.0,16.8,398357.0,0.0,210793.0,0.49,12.5,0.49,NonResidential,Worship Facility,1,DELRIDGE,47.51981437,-122.3547556
23701.0,2015.0,1963.0,1.0,1.0,31900.0,0.0,34.1,1090032.0,0.0,0.0,0.09,7.6,0.09,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.54644126,-122.3170691
23711.0,2015.0,1917.0,1.0,1.0,49066.0,0.0,77.9,3819263.0,0.0,3247654.0,3.55,176.47,3.55,NonResidential,Other,1,SOUTHWEST,47.52196442,-122.3879704
23712.0,2015.0,1952.0,1.0,3.0,30740.0,0.0,39.4,1573701.0,0.0,969496.0,1.73,55.7,1.73,NonResidential,Worship Facility,1,SOUTHWEST,47.52104275,-122.3870066
23716.0,2015.0,1959.0,1.0,1.0,67450.0,0.0,253.8,10851443.0,0.0,3926985.0,3.37,256.84,3.37,NonResidential,Supermarket/Grocery Store,2,SOUTHEAST,47.52263582,-122.268551
23722.0,2015.0,1958.0,1.0,1.0,39971.0,0.0,37.5,1499128.0,0.0,919600.0,1.26,52.88,1.26,SPS-District K-12,K-12 School,6,BALLARD,47.69493726,-122.3870895
23730.0,2015.0,1948.0,1.0,1.0,46970.0,0.0,0.2,11441.0,0.0,0.0,0.0,0.08,0.0,NonResidential,Non-Refrigerated Warehouse,7,MAGNOLIA / QUEEN ANNE,47.65685926,-122.3752389
23736.0,2015.0,1931.0,1.0,1.0,47554.0,0.0,33.1,1029084.0,0.0,171303.0,0.24,15.08,0.24,NonResidential,Non-Refrigerated Warehouse,7,MAGNOLIA / QUEEN ANNE,47.63283757,-122.3753418
23742.0,2015.0,1979.0,1.0,2.0,43016.0,5400.0,26.4,1137520.0,0.0,1023332.0,1.27,55.15,1.27,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.63069544,-122.374333
